id,Robot Name,Robot Type,Map Name,Error Code,Title,Description,status,Assigned User,note,Time Stamp,Resolution Time,Resolution Time (s),Unique ID
379612,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:49 +07:00,00h 00m 00s,0,23916748-31a7-454d-a1c0-cc4070c3c7b4
379611,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:46 +07:00,00h 01m 15s,75,2b6fcc79-2298-485c-a8cb-438def1334e4
379610,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:44 +07:00,00h 00m 00s,0,f0b4aea0-4129-4527-a5b9-3f4d17bad3f8
379609,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:35 +07:00,00h 00m 00s,0,395b7a99-cd4a-4063-a950-b217653543d2
379608,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:29 +07:00,00h 00m 00s,0,3a95de97-32a0-4a41-9ac7-06f2e04e7185
379607,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:22 +07:00,00h 00m 01s,1,6f9a280d-d7bb-4de5-9253-6dafaeba416a
379606,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:11 +07:00,00h 00m 34s,34,eb146c1f-aee5-4af1-86d2-f62d71345e5a
379605,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:25:07 +07:00,00h 00m 03s,3,c22a85a5-3fe9-4699-81b7-149172e95666
379604,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:24:46 +07:00,00h 00m 11s,11,791c8058-f4fc-458d-985d-bbf80994b03a
379603,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:45 +07:00,00h 00m 02s,2,d0f60043-47a4-41c6-9697-c8cd5dd9032b
379602,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:24:44 +07:00,00h 00m 00s,0,527e4a64-4ceb-48a2-aa76-75995dd32333
379601,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:24:43 +07:00,00h 00m 01s,1,6018680a-2f3c-4214-b459-af3f02ea466d
379600,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:24:42 +07:00,00h 00m 01s,1,4ae557a9-f74f-4b69-a202-ccf5a4288fd0
379599,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:40 +07:00,00h 00m 01s,1,865e088e-e57e-4cf2-84e6-19069715ea13
379598,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:36 +07:00,00h 00m 02s,2,8c1a375e-1ace-4990-9688-aaa2b5e3f5fa
379597,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:24:34 +07:00,00h 00m 08s,8,83dd52aa-47f0-4452-b654-e5482be13e40
379596,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:34 +07:00,00h 00m 01s,1,d0eff657-0ee5-4632-ad3d-51d8df1b2c58
379595,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:24:28 +07:00,00h 00m 05s,5,ff3159a0-db32-4183-ad8f-9bb2aa3b5ccb
379594,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:20 +07:00,00h 00m 00s,0,b948cdc6-15f0-4e0c-ac01-cfc8d9c2a0ca
379593,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:18 +07:00,00h 00m 00s,0,086b0b31-3c26-44af-ba30-568c3729eb75
379592,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:09 +07:00,00h 00m 00s,0,e46f61b9-8cca-45b5-b97f-459af995a9ff
379591,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:07 +07:00,00h 00m 00s,0,07edbb56-4ec6-4d73-b6f1-a65e802feed5
379590,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:24:03 +07:00,00h 01m 02s,62,7350f890-734f-40ad-bd1d-96809b54e003
379589,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:59 +07:00,00h 00m 01s,1,39f4a1f4-d745-4381-a8ce-36278b2f53aa
379588,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:57 +07:00,00h 00m 00s,0,03c34a9a-5dba-4602-bda0-c7d7d0d1ae84
379587,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:55 +07:00,00h 00m 06s,6,3b5fb7bb-51d4-4071-b101-f7c346ebb3a1
379586,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:50 +07:00,00h 00m 01s,1,0d5078c4-2c74-42e5-b19d-19a36de6f32f
379585,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:36 +07:00,00h 00m 00s,0,0c936cb7-0fa0-41f4-872a-71dc8580bad5
379584,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:35 +07:00,00h 00m 19s,19,b8eef14e-0120-4da7-bab7-3a418cf8ad6a
379583,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:30 +07:00,00h 00m 01s,1,6d0e70a2-9737-4420-86db-b9035a5ec9e0
379582,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES7-7.7,"Unrecorded Error, edit in lookups",,RESOLVED,,,2026-08-04 19:23:29 +07:00,00h 13m 17s,797,ed86d370-5e2d-46e8-95ac-ed5a39e3d070
379580,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:28 +07:00,00h 00m 06s,6,9e6b41cc-751b-4598-9676-ee9c1b782e63
379579,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:23:28 +07:00,00h 00m 01s,1,19370f3e-6698-468e-9d5d-14a8136ba1bb
379578,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES7-7.7,"Unrecorded Error, edit in lookups",,RESOLVED,,,2026-08-04 19:23:16 +07:00,00h 00m 12s,12,ed86d370-5e2d-46e8-95ac-ed5a39e3d070
379576,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:23:15 +07:00,00h 00m 01s,1,612b320b-518e-4048-b7ed-977176947862
379575,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:23:06 +07:00,00h 00m 00s,0,9b8d1023-fb15-44fa-8696-394b84b69b19
379574,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:59 +07:00,00h 00m 01s,1,b5787b6b-e416-45ff-b196-d0c13de44c0c
379573,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:57 +07:00,00h 00m 00s,0,8243f7d1-8465-48f9-b80e-c6d0ae493de2
379572,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:53 +07:00,00h 00m 33s,33,ed6e36e9-6945-45fb-9908-128d08934b91
379571,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:36 +07:00,00h 00m 16s,16,961881fd-5063-410b-baf1-f99e0a6061da
379570,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:36 +07:00,00h 00m 00s,0,57c726ff-6f37-4587-8a3d-914b2e884110
379569,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:30 +07:00,00h 00m 00s,0,61f69db4-a38c-4488-95a6-bb39644eee0f
379568,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:20 +07:00,00h 00m 00s,0,647a1ef2-8bfb-453b-8a86-0f15de25e3f3
379567,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:17 +07:00,00h 00m 01s,1,169ef4f8-fc44-4a3e-9114-4adfcd158165
379566,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:09 +07:00,00h 00m 02s,2,5dd57aa8-47a9-413b-a15b-76ae18cbdbb0
379565,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES7-7.7,"Unrecorded Error, edit in lookups",,RESOLVED,,,2026-08-04 19:22:08 +07:00,00h 01m 07s,67,ed86d370-5e2d-46e8-95ac-ed5a39e3d070
379563,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:22:07 +07:00,00h 00m 01s,1,9ffc37b0-40cd-429c-9940-cd286821cd4b
379562,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:22:05 +07:00,00h 00m 01s,1,0232ffb2-0cc2-4fa0-9c57-c20603c68b4b
379561,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES7-7.7,"Unrecorded Error, edit in lookups",,RESOLVED,,,2026-08-04 19:21:52 +07:00,00h 00m 15s,15,ed86d370-5e2d-46e8-95ac-ed5a39e3d070
379559,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:21:51 +07:00,00h 00m 00s,0,c96fa961-9079-48ea-babb-0915fd61f4fe
379558,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES7-7.7,"Unrecorded Error, edit in lookups",,RESOLVED,,,2026-08-04 19:21:39 +07:00,00h 00m 12s,12,ed86d370-5e2d-46e8-95ac-ed5a39e3d070
379556,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:21:38 +07:00,00h 00m 01s,1,a2eb91b7-4f94-44cc-813b-b208bc86de3a
379555,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:21:07 +07:00,00h 01m 27s,87,850d15f5-d4ca-437b-9f85-1a4133f827dd
379554,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:20:58 +07:00,00h 00m 02s,2,06d31b09-f89e-412a-a813-ac580d2d1260
379553,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:20:16 +07:00,00h 00m 00s,0,1852ef09-70cd-4f0e-b76d-3475c6e786c9
379552,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:20:12 +07:00,00h 00m 53s,53,631d0783-b071-432d-a2a1-ddbdabf2bcf3
379551,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:20:04 +07:00,00h 00m 06s,6,829dc9a2-212b-4e5e-853e-732d96c432cb
379550,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 19:19:58 +07:00,00h 00m 01s,1,89078f1a-7365-40a2-91cd-ce76cbbef0fe
379548,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES-T.8,Topic unavailable : top lidar,,RESOLVED,,,2026-08-04 19:19:57 +07:00,00h 00m 00s,0,90d66299-11e4-4273-96f7-a7825abb440d
379547,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:19:55 +07:00,00h 00m 08s,8,22d8268e-ee14-4922-a8ab-368177e00a81
379546,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES-T.2,Topic unavailable : camera_info,,RESOLVED,,,2026-08-04 19:19:53 +07:00,00h 00m 04s,4,123cde4e-5810-446d-8d86-2e265d49d6c8
379544,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES5-5.5,Robot pose is not available,,RESOLVED,,,2026-08-04 19:19:50 +07:00,00h 00m 03s,3,05b2fe89-4d8f-4ce5-a829-9a1179917cdb
379543,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 19:19:49 +07:00,00h 00m 00s,0,89078f1a-7365-40a2-91cd-ce76cbbef0fe
379541,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ESFL1-2.7,Software has crashed : percipio camera node,,RESOLVED,,,2026-08-04 19:19:48 +07:00,00h 00m 01s,1,1de3a7f0-66a4-46bd-b296-ade295734893
379540,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 19:19:47 +07:00,00h 00m 01s,1,89078f1a-7365-40a2-91cd-ce76cbbef0fe
379539,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:19:20 +07:00,00h 00m 33s,33,1e8a1020-4022-4f62-a890-7dd174232008
379538,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:19:08 +07:00,00h 00m 11s,11,343d559c-08af-414f-b7b0-cb68ca2fb6d5
379537,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ESFL1-2.2,Software has crashed : lidar2,,RESOLVED,,,2026-08-04 19:19:03 +07:00,00h 00m 44s,44,3cadf579-9980-478e-9ba5-c3d5b408b201
379536,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES-T.12,Topic unavailable : robot_pose,,RESOLVED,,,2026-08-04 19:18:58 +07:00,00h 00m 04s,4,0526c45d-3b17-4b0c-85c4-6508c4cbb01d
379534,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 19:18:47 +07:00,00h 00m 19s,19,2f996b9b-6fcb-4633-9846-34dfbc505fe4
379533,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES5-5.5,Robot pose is not available,,RESOLVED,,,2026-08-04 19:18:45 +07:00,00h 00m 00s,0,e48dbf0e-6ed5-42d8-9b58-892b99764bf8
379532,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES-T.11,Topic unavailable : motor_feedback,,RESOLVED,,,2026-08-04 19:18:44 +07:00,00h 00m 01s,1,196dd8ba-a457-4a10-ae47-80681c43107c
379531,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES-T.0,Topic unavailable : PLC_feedback,,RESOLVED,,,2026-08-04 19:18:43 +07:00,00h 00m 00s,0,93c6bc21-7527-4f34-bc15-77c869a34164
379530,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ESFL1-2.8,Software has crashed : Tricycle base node,,RESOLVED,,,2026-08-04 19:18:40 +07:00,00h 00m 03s,3,3b00c011-19ad-4041-9f99-d5de8622f2b2
379529,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:14:49 +07:00,00h 00m 00s,0,96b110a1-f0af-407b-97f7-cb1a14143aa8
379528,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:14:46 +07:00,00h 00m 03s,3,b663bfa7-35c9-4582-afd6-2cd255f6e612
379527,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES7-7.7,"Unrecorded Error, edit in lookups",,RESOLVED,,,2026-08-04 19:14:17 +07:00,00h 07m 21s,441,ed86d370-5e2d-46e8-95ac-ed5a39e3d070
379526,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EHFL4-1.49,Drive Motor Fault - Main Driver Fault,"""Set: Main Contactor driver is either open or shorted. This fault can be set only when Main Enable = On.Clear: Restore/repair any external wiring or device coil to the correct state",RESOLVED,,,2026-08-04 19:14:16 +07:00,00h 00m 00s,0,57c5fb1a-3c4a-4507-8e0f-6614b54fef4f
379525,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': 'd4718b6d-5681-47f6-81d6-c9948c607ebe', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/remove_error'}, {'key': 'data', 'value': {'error_id': 'b9373bfe-588d-46ba-bc31-8cb84b7c1964'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 19:14:15 +07:00,00h 00m 00s,0,
379524,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:14:15 +07:00,00h 00m 00s,0,561e3cfc-190f-47de-b5b8-6212ba76e20c
379523,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': '599fbeb8-6be4-419e-bd54-05d9b3f1481e', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/tms_retry'}, {'key': 'data', 'value': {}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 19:14:10 +07:00,00h 00m 04s,4,
379522,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH2-2.4,E-Stop not released properly. Press Resume button.,,RESOLVED,,,2026-08-04 19:14:05 +07:00,00h 00m 10s,10,b9373bfe-588d-46ba-bc31-8cb84b7c1964
379521,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': '3947cee4-06c5-4a30-8699-d2707105396a', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/remove_error'}, {'key': 'data', 'value': {'error_id': 'e49e0f32-d0c3-43a6-9c43-2dde6edf308f'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 19:13:05 +07:00,00h 00m 00s,0,
379520,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:13:05 +07:00,00h 00m 01s,1,1eb444a9-6716-4d8b-a095-2aa462bcab46
379519,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_4', 'actions': [{'actionType': 'customInstantAction', 'actionId': '293c0330-b3ec-4796-a407-16666541ed80', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_4/tms_retry'}, {'key': 'data', 'value': {}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 19:13:00 +07:00,00h 00m 04s,4,
379518,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH2-2.4,E-Stop not released properly. Press Resume button.,,RESOLVED,,,2026-08-04 19:12:55 +07:00,00h 00m 10s,10,e49e0f32-d0c3-43a6-9c43-2dde6edf308f
379517,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:11:46 +07:00,00h 00m 01s,1,b076492f-b96c-4326-ad4f-353d8fcaa3cf
379516,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:11:41 +07:00,00h 00m 04s,4,a382dd81-4c45-417a-a338-c613773f9d92
379515,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:11:36 +07:00,00h 00m 01s,1,8a79e045-ca9c-461b-ab03-ffa5fbc17a96
379514,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:11:32 +07:00,00h 00m 04s,4,9993bb07-5e43-46e9-ab09-324c192b0f54
379513,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:09:42 +07:00,00h 00m 00s,0,53a57f99-f8a5-467a-a9d2-7380e1b191d3
379512,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:09:41 +07:00,00h 00m 01s,1,beebf289-f67d-4ecd-aa7c-d090b9fa90af
379511,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:09:37 +07:00,00h 00m 07s,7,00d4eb71-c631-4219-af46-e57d85047793
379510,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:09:36 +07:00,00h 00m 00s,0,65622ec1-03ea-42bc-99d9-49c17c2e1d37
379509,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH1-1.15,Unable to talk to motor driver,,RESOLVED,,,2026-08-04 19:09:35 +07:00,00h 00m 01s,1,326d0591-996c-4fb8-8833-b589a8da6365
379508,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:09:33 +07:00,00h 00m 03s,3,85440b2d-aea7-47a1-9ef3-8055fdb4ac4b
379507,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:09:30 +07:00,00h 00m 05s,5,bb236047-2894-40d1-90ca-e3fb3de4e96c
379506,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:09:03 +07:00,00h 00m 02s,2,86f3d853-4210-48a9-8379-abbd7c5d5e17
379505,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:09:02 +07:00,00h 00m 01s,1,8c9f1c71-060e-4278-9af2-141286490b3d
379504,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:08:54 +07:00,00h 00m 02s,2,e4c0417b-4cb3-4bb1-9f4c-9f2220126f48
379503,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:08:47 +07:00,00h 00m 07s,7,84c5c06e-ff2d-4035-938d-f28fcc1bd6e6
379502,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 19:08:34 +07:00,00h 00m 06s,6,d09cb9e9-2194-461e-bee8-033b0a8f36e4
379501,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EHFL4-1.49,Drive Motor Fault - Main Driver Fault,"""Set: Main Contactor driver is either open or shorted. This fault can be set only when Main Enable = On.Clear: Restore/repair any external wiring or device coil to the correct state",RESOLVED,,,2026-08-04 19:08:33 +07:00,00h 00m 00s,0,47530ea4-545e-4c46-aaef-e72ac038d541
379500,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 19:08:08 +07:00,00h 00m 01s,1,3a532731-e4c8-4052-9ded-45d78c66799f
379499,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EHFL4-1.49,Drive Motor Fault - Main Driver Fault,"""Set: Main Contactor driver is either open or shorted. This fault can be set only when Main Enable = On.Clear: Restore/repair any external wiring or device coil to the correct state",RESOLVED,,,2026-08-04 19:06:41 +07:00,00h 00m 35s,35,18b9c6d3-1d8d-4eb8-9167-06913d7b519d
